date,nav,returns
2020-08-26,2506577.9209312866,-0.0033888690915813147
2020-08-27,2412788.712102793,-0.03741723249267559
2020-08-28,2475235.129926813,0.02588142820412842
2020-08-29,2495648.167441664,0.008246908452472779
2020-08-30,2557084.5849725655,0.02461741936720241
2020-08-31,2533240.434774523,-0.009324740502590023
2020-09-01,2661112.619646807,0.05047771349175778
2020-09-02,2563368.6521428525,-0.03673048888736152
2020-09-03,2212852.2498406013,-0.1367405355485004
2020-09-04,2237728.153208261,0.011241556398287056
2020-09-05,2103535.7495934227,-0.059968143772265003
2020-09-06,2193801.649879637,0.0429115123447088
2020-09-07,2107626.722484006,-0.039281093347869
2020-09-08,1976659.9634357062,-0.06213944701457619
2020-09-09,2067465.0393983035,0.04593864278242665
2020-09-10,2170640.1286031995,0.04990415181817198
2020-09-11,2110546.842637815,-0.027684591827782268
2020-09-12,2114318.914177797,0.0017872484342813522
2020-09-13,1959387.146361256,-0.07327738818284646
2020-09-14,1997261.2399788448,0.019329561127275907
2020-09-15,1916693.5386879763,-0.040339090189184135
2020-09-16,1927937.851115725,0.005866515538757389
2020-09-17,1965043.3829411678,0.019246228193491532
2020-09-18,1974236.0228967797,0.004678084990598519
2020-09-19,1989572.9172915337,0.007768521198519229
2020-09-20,1927619.4426270952,-0.03113908222513284
2020-09-21,1784075.6325874557,-0.07446688224103404
2020-09-22,1813008.188361039,0.016217112797859423
2020-09-23,1697538.347922726,-0.06368964088501872
2020-09-24,1804477.453208279,0.06299657702367334
2020-09-25,1827230.666260579,0.012609308590609158
2020-09-26,1831000.2026176176,0.002062977831229773
2020-09-27,1842390.8138029012,0.006220977566796293
2020-09-28,1841007.011260829,-0.0007510906652947735
2020-09-29,1890838.5745317466,0.02706755757371626
2020-09-30,1906887.43417556,0.008487694222013564
2020-10-01,1863953.3313113435,-0.022515279137480415
2020-10-02,1815373.935363811,-0.026062560221588593
2020-10-03,1825679.491361825,0.0056768227180417075
2020-10-04,1855053.7554988507,0.016089496692058836
2020-10-05,1851443.1781932914,-0.0019463464575388834
2020-10-06,1777356.2369862301,-0.04001577908502607
2020-10-07,1794260.707824014,0.009511020067900278
2020-10-08,1818651.907509967,0.013594010936980094
2020-10-09,1860624.4010507872,0.02307890441678162
2020-10-10,1901224.3725259975,0.02182061648352107
2020-10-11,1920084.8324173514,0.00992016521768857
2020-10-12,1943851.794860997,0.012378079365234829
2020-10-13,1937834.9212470807,-0.003095335575388658
2020-10-14,1928891.6578584507,-0.0046150801033529865
2020-10-15,1923352.5843454604,-0.0028716353717553877
2020-10-16,1874525.4425429744,-0.025386474742020604
2020-10-17,1880525.3038465865,0.0032007361262980094
2020-10-18,1909657.9892222492,0.01549178057645495
2020-10-19,1920265.8793532792,0.005554863850437686
2020-10-20,1864904.9273221556,-0.028829836860804203
2020-10-21,1962252.4822295024,0.05219974138152428
2020-10-22,2042334.739994789,0.04081139327916539
2020-10-23,2031602.8671640235,-0.0052547080655314105
2020-10-24,2057057.8933181656,0.01252952856365841
2020-10-25,2012018.829062533,-0.021894893868534493
2020-10-26,1987322.5157877768,-0.012274394711436765
2020-10-27,2004960.9073587055,0.008875455005820765
2020-10-28,1937448.252174327,-0.033672803762203274
2020-10-29,1913692.7080240855,-0.012261253493393354
2020-10-30,1888193.0543164336,-0.013324842384951463
2020-10-31,1904439.2206649063,0.00860408119356948
2020-11-01,1921278.8094803793,0.008842282091624742
2020-11-02,1851469.9244764005,-0.036334593740124044
2020-11-03,1845846.6967873075,-0.0030371693402923006
2020-11-04,1854641.7786900615,0.004764795428602975
2020-11-05,1947336.7863523827,0.04998000623483856
2020-11-06,2057883.0448334035,0.056767919784480814
2020-11-07,1960104.8530638046,-0.047513969277838464
2020-11-08,2029954.9077880098,0.03563587662926504
2020-11-09,1983751.8312721262,-0.02276064179486137
2020-11-10,2018761.5253454808,0.017648222686657222
2020-11-11,2004965.706364353,-0.006833803204549849
2020-11-12,1994751.221184786,-0.005094593462193986
2020-11-13,2059849.5603675703,0.03263481605697138
2020-11-14,2008624.9935672055,-0.024868110655238307
2020-11-15,1955720.9945935844,-0.02633841515616442
2020-11-16,2053211.889784884,0.04984908146959843
2020-11-17,2154113.819578787,0.04914345679367482
2020-11-18,2112275.3132705563,-0.01942260707301513
2020-11-19,2134461.4948807056,0.01050345164324118
2020-11-20,2247238.0389965735,0.05283606398445295
2020-11-21,2589983.422595112,0.15251850389270727
2020-11-22,2492530.3787426325,-0.037626898690661714
2020-11-23,2662890.3915483686,0.0683482192468503
2020-11-24,2809992.0464161546,0.0552413480234355
2020-11-25,2651546.2837587944,-0.056386552004458856
2020-11-26,2374463.73863023,-0.1044984757859011
2020-11-27,2370639.2719338494,-0.0016106654459111525
2020-11-28,2477588.2524868078,0.04511398331206862
2020-11-29,2538448.3070383347,0.02456423277372277
2020-11-30,2714621.6571476148,0.06940198451975776
2020-12-01,2540014.3187506357,-0.06432105849345038
2020-12-02,2626405.697796073,0.03401216221801873
2020-12-03,2680329.3049700176,0.0205313319336744
2020-12-04,2478846.665216405,-0.07517085284260117
2020-12-05,2609429.5896199876,0.052678903554602474
2020-12-06,2611682.4350104714,0.0008633478364181713
2020-12-07,2588297.7932561114,-0.008953861097689808
2020-12-08,2448616.3508303887,-0.0539665268771109
2020-12-09,2485985.800335289,0.015261455512304956
2020-12-10,2419640.3481848743,-0.02668778403378913
2020-12-11,2363677.8199447882,-0.023128448937490664
2020-12-12,2446278.947094935,0.03494601779191564
2020-12-13,2507296.556066017,0.024943029920419857
2020-12-14,2518810.880555877,0.004592326528747748
2020-12-15,2520792.842298019,0.0007868640545591887
2020-12-16,2694118.7045955304,0.06875847129885648
2020-12-17,2723824.6821350968,0.011026231876455572
2020-12-18,2769365.0218181848,0.01671926243336297
2020-12-19,2831945.861000791,0.022597540840434194
2020-12-20,2778958.7300269,-0.01871050280430364
2020-12-21,2623544.5344230165,-0.05592533416369916
2020-12-22,2722143.3861933323,0.03758230534173124
2020-12-23,2441002.844888579,-0.10327910819492225
2020-12-24,2523376.3327184063,0.03374575658619827
2020-12-25,2569485.650290463,0.018272865990774934
2020-12-26,2672290.702630516,0.0400099733300443
2020-12-27,2646215.0275010904,-0.00975779884417427
2020-12-28,2818057.000039061,0.06493877887929878
2020-12-29,2818418.1362964977,0.00012815079944505925
2020-12-30,2881767.228726221,0.022476825426963165
2020-12-31,2860369.698797025,-0.007425141668591317
2021-01-01,2902889.7814474492,0.01486524020594504
2021-01-02,3213947.6845090785,0.10715456888842967
2021-01-03,3598104.8433101396,0.11952813067016055
2021-01-04,3705394.434025479,0.02981836143958394
2021-01-05,3895841.202889552,0.05139716493209456
2021-01-06,4188532.5067129447,0.07512916686807025
2021-01-07,4180800.752869802,-0.0018459338278384863
2021-01-08,4118203.189140319,-0.014972625444184318
2021-01-09,4448067.017058735,0.08009896859588306
2021-01-10,4435769.188152251,-0.0027647580082136303
2021-01-11,3939752.637790094,-0.11182199283204264
2021-01-12,3882514.350738032,-0.014528396149299572
2021-01-13,4104537.0100395097,0.05718527717979294
2021-01-14,4202560.107205398,0.023881645341759183
2021-01-15,4142072.129064446,-0.014393126236848852
2021-01-16,4231922.576775093,0.02169214946310971
2021-01-17,4378568.416436375,0.0346522973898622
2021-01-18,4339263.854299188,-0.008976578278335201
2021-01-19,4140570.40725445,-0.04578966703024512
2021-01-20,4186048.5210200967,0.010983538327465014
2021-01-21,3740753.5162203317,-0.10637597786163533
2021-01-22,3983369.073986029,0.06485740285043873
2021-01-23,3994900.1031856756,0.0028947930722642568
2021-01-24,4038687.3146214853,0.010960777567602387
2021-01-25,3885819.5093252747,-0.0378508642505635
2021-01-26,4038364.589638664,0.03925686202030443
2021-01-27,3755101.5938293086,-0.07014299712713667
2021-01-28,3992127.7790553616,0.06312111118792463
2021-01-29,4109009.5522694974,0.02927806415099088
2021-01-30,4300668.680213705,0.04664363163584029
2021-01-31,4109111.1169723896,-0.044541344029272345
2021-02-01,4287095.590392516,0.04331459246379943
2021-02-02,4427985.174469933,0.03286364418679022
2021-02-03,4651170.703674213,0.05040340480159755
2021-02-04,4719728.231918582,0.014739843495791494
2021-02-05,5120438.650791668,0.08490116362276146
2021-02-06,5192953.385976218,0.014161820916131385
2021-02-07,5185728.1054619625,-0.001391362482429992
2021-02-08,5834672.820966135,0.12514052073433235
2021-02-09,7055372.820245268,0.20921481576356893
2021-02-10,7391950.4323832095,0.047705149070526476
2021-02-11,7648938.875357053,0.03476598569276246
2021-02-12,7867988.535333877,0.028637914820125898
2021-02-13,8081625.759418054,0.0271527116650927
2021-02-14,7967598.936962306,-0.014109391581621389
2021-02-15,7685248.68340283,-0.035437307499205484
2021-02-16,7634061.978799416,-0.00666038364040944
2021-02-17,7907718.354009705,0.03584675837978013
2021-02-18,8062943.430635836,0.0196295656568779
2021-02-19,8379952.592363836,0.03931680340500687
2021-02-20,8295766.511917986,-0.010046128485567296
2021-02-21,8466088.661324415,0.020531213018319505
2021-02-22,7907765.746579441,-0.06594815351929373
2021-02-23,6817214.559726759,-0.13790888878118424
2021-02-24,7044373.874793536,0.03332142667310767
2021-02-25,6828676.928910394,-0.030619747009021925
2021-02-26,6903303.9594975235,0.01092847580344336
2021-02-27,6932803.818476802,0.00427329567875856
2021-02-28,6874197.291287789,-0.008453510112722218
2021-03-01,7239604.196075483,0.05315630164569218
2021-03-02,6981419.686097433,-0.035662793570677476
2021-03-03,7060595.380622789,0.01134091604362708
2021-03-04,6814051.744386101,-0.03491825022480488
2021-03-05,6853323.179071933,0.005763301506799712
2021-03-06,6794059.10014477,-0.008647495146316464
2021-03-07,6899026.158008479,0.015449829964162554
2021-03-08,7233953.822096298,0.04854709293992632
2021-03-09,7471462.6512212325,0.032832505565553616
2021-03-10,7471919.689309639,6.117116684389856e-05
2021-03-11,7646605.8061321415,0.023379014240802576
2021-03-12,7568445.739520668,-0.010221537319053842
2021-03-13,7975098.725743595,0.053730052406860684
2021-03-14,7719018.562782324,-0.03210996775935138
2021-03-15,7412858.760551408,-0.03966304780080232
2021-03-16,7658138.793170383,0.03308845352946266
2021-03-17,8260850.7925421335,0.0787021514821924
2021-03-18,8012614.149161056,-0.030049767223151558
2021-03-19,8196352.667939344,0.022931157716801653
2021-03-20,8215443.105430715,0.0023291381257963817
2021-03-21,8218133.779926169,0.000327514226673431
2021-03-22,7902502.262889876,-0.038406714406044706
2021-03-23,7746121.268118204,-0.019788794684189703
2021-03-24,7231929.683346951,-0.06638052348697177
2021-03-25,7197021.69306124,-0.00482692611988389
2021-03-26,8008307.727705202,0.11272524514218651
2021-03-27,7896925.79404686,-0.013908298412785736
2021-03-28,7881292.142455716,-0.0019797136251337166
2021-03-29,8294903.804951048,0.052480184089008564
2021-03-30,8381590.525620079,0.010450599875225564
2021-03-31,8885168.937977308,0.06008148582514705
2021-04-01,8845460.350338599,-0.00446908639733179
2021-04-02,9309209.263085725,0.05242790023126087
2021-04-03,8966229.17265622,-0.03684309598555713
2021-04-04,9709446.10066681,0.08289069057894882
2021-04-05,10695296.237576844,0.10153515727764639
2021-04-06,11008214.770314459,0.029257584435876227
2021-04-07,9967457.720273744,-0.09454367231708583
2021-04-08,10632583.132370837,0.06672969484929259
2021-04-09,10468893.208128389,-0.015395122916471271
2021-04-10,11579230.176349366,0.1060605878908838
2021-04-11,11680062.200247457,0.008708007558571706
2021-04-12,11695741.369122168,0.001342387446736204
2021-04-13,12420619.089184469,0.06197791975599287
2021-04-14,12994086.594084818,0.04617060556987118
2021-04-15,14094373.105899427,0.08467594115583954
2021-04-16,17071972.22821991,0.2112615509712994
2021-04-17,15854569.153361227,-0.07131004306850508
2021-04-18,15613284.690040559,-0.015218607392400552
2021-04-19,14777838.40202391,-0.053508682164078225
2021-04-20,15397089.163580354,0.041904014965519876
2021-04-21,14717292.278030997,-0.0441510001226284
2021-04-22,14129488.206682093,-0.03993968864954456
2021-04-23,13929826.90500243,-0.014130823336208298
2021-04-24,13140068.866787013,-0.056695466756432
2021-04-25,13215081.8732446,0.005708722474597527
2021-04-26,15025895.29158164,0.13702627314048144
2021-04-27,17222934.515891146,0.14621685973949328
2021-04-28,17487538.49297278,0.015363466477648746
2021-04-29,17853796.157355946,0.020943923270295706
2021-04-30,18033845.96519953,0.010084679261301188
2021-05-01,18532903.484811064,0.027673382625901244
2021-05-02,18555894.093999542,0.0012405292677060142
2021-05-03,19462336.41470836,0.048849293713200126
2021-05-04,17826808.021169905,-0.08403556277561985
2021-05-05,21420418.287273277,0.2015846169339932
2021-05-06,22708218.1606165,0.0601202019527487
2021-05-07,21711265.558989376,-0.043902722555139384
2021-05-08,22423237.157233335,0.032792726721044385
2021-05-09,22653749.542543918,0.010280067221972278
2021-05-10,21300935.06713745,-0.059717022688269394
2021-05-11,23619644.499951042,0.10885481907274763
2021-05-12,20262386.293574054,-0.1421383885089358
2021-05-13,20637510.538745232,0.01851333005580602
2021-05-14,22017715.45587924,0.06687845971260864
2021-05-15,21412154.01599078,-0.027503372959012617
2021-05-16,21843946.47908437,0.02016576486284949
2021-05-17,21115229.805910006,-0.0333601198790755
2021-05-18,22560252.803766377,0.06843510637293271
2021-05-19,14922430.81725458,-0.3385521453570184
2021-05-20,14993296.908887204,0.004748964327627059
2021-05-21,14877091.418881468,-0.007750496152507669
2021-05-22,14779113.467912339,-0.006585827041754921
2021-05-23,14756978.000910973,-0.0014977533699450651
2021-05-24,19384810.817032184,0.3136030165414305
2021-05-25,19413832.371305704,0.00149712857904305
2021-05-26,21254143.073818605,0.09479378761057711
2021-05-27,20292175.38154626,-0.04526024356433933
2021-05-28,18207357.376739826,-0.10273999537291456
2021-05-29,17155699.171395667,-0.05776006828358671
2021-05-30,18035884.201792754,0.05130569273822738
2021-05-31,20008072.517816983,0.10934802496836804
2021-06-01,19922993.32794943,-0.004252243177936821
2021-06-02,20731878.138220396,0.04060056623801622
2021-06-03,22129070.82775617,0.067393445023197
2021-06-04,20431284.273186594,-0.07672199921020029
2021-06-05,20102480.628001146,-0.016093146215823584
2021-06-06,20324372.234260485,0.01103802114602015
2021-06-07,18693208.071423907,-0.08025655818716748
2021-06-08,18597256.948482126,-0.005132940401410324
2021-06-09,19511160.842793964,0.049141865213967906
2021-06-10,18401663.66196764,-0.05686474473588765
2021-06-11,17464985.684263967,-0.05090180947278089
2021-06-12,17310402.44391734,-0.008851037334997924
2021-06-13,18230619.64634184,0.053159780970190695
2021-06-14,18916345.7025607,0.03761397415564294
2021-06-15,18606045.823393617,-0.016403796168996787
2021-06-16,17664477.785857573,-0.05060548847795476
2021-06-17,17684003.995592427,0.0011053941119327781
2021-06-18,16738402.81463451,-0.05347211984308531
2021-06-19,16372688.506470911,-0.021848817489554695
2021-06-20,16515451.028138991,0.008719552785216411
2021-06-21,13251934.29831566,-0.19760385134277947
2021-06-22,13227020.97676722,-0.0018799762349868132
2021-06-23,13337415.486150224,0.008346135503747076
2021-06-24,13398791.341045417,0.00460178022938007
2021-06-25,13139556.774310112,-0.01934760831308524
2021-06-26,13186464.074223066,0.003569930152032663
2021-06-27,13374186.53195349,0.014235996600285183
2021-06-28,13574051.847383363,0.01494411005501961
2021-06-29,14158190.298391653,0.04303346248974971
2021-06-30,14239463.42327848,0.005740361103640401
2021-07-01,13519849.557906969,-0.05053658582352882
2021-07-02,13628980.209144183,0.008071883549428227
2021-07-03,13862059.656193605,0.017101752550278126
2021-07-04,14176468.84767138,0.022681275313751526
2021-07-05,13946108.199590214,-0.01624950829127003
2021-07-06,14453510.588096164,0.03638308130442147
2021-07-07,14496184.632657714,0.0029525037741831017
2021-07-08,13561783.90725065,-0.06445839019613475
2021-07-09,13886538.932924544,0.023946335371135552
2021-07-10,13756977.799378738,-0.009329980218369727
2021-07-11,13923469.107770849,0.01210231715280008
2021-07-12,13880102.02272901,-0.003114675280001533
2021-07-13,13829004.565875057,-0.003681345913040035
2021-07-14,13826057.431895396,-0.00021311251765243622
2021-07-15,13791320.082188608,-0.0025124551867296008
2021-07-16,13747022.099446889,-0.0032120190436976115
2021-07-17,13747622.518774709,4.36763193858436e-05
2021-07-18,13748078.437585821,3.316346593673636e-05
2021-07-19,13667485.03662068,-0.005862157488482733
2021-07-20,13612736.884560991,-0.004005722480251217
2021-07-21,13744136.686240023,0.009652710016606614
2021-07-22,13790038.827010842,0.0033397616611869907
2021-07-23,13839836.095698185,0.0036111043131947795
2021-07-24,13858349.231993364,0.0013376701983438544
2021-07-25,13866608.891775884,0.0005960060353689123
2021-07-26,13889018.063793859,0.0016160527922053358
2021-07-27,13940941.182268515,0.003738429760560935
2021-07-28,13966226.892920393,0.0018137735696093227
2021-07-29,13993123.260790989,0.001925814901677425
2021-07-30,14035038.408857796,0.0029954104802503156
2021-07-31,14055872.377870848,0.0014844255075143753
2021-08-01,14016846.395480843,-0.0027764895227312403
2021-08-02,14063699.494783582,0.0033426277195878207
2021-08-03,13857536.764427999,-0.014659210432649838
2021-08-04,14549062.034747325,0.049902466944519164
2021-08-05,14883029.014392613,0.022954536783723833
2021-08-06,15433841.545531547,0.03700943743415874
2021-08-07,16317500.55431444,0.057254637879752934
2021-08-08,15523993.883287566,-0.048629179964517655
2021-08-09,16252062.215892214,0.046899550339842166
2021-08-10,16738032.854529738,0.029902090712052187
2021-08-11,17516753.50585576,0.04652402454302029
2021-08-12,17139276.991095353,-0.02154945633243166
2021-08-13,18884449.00533558,0.10182296576144512
2021-08-14,19374052.75100169,0.025926292343916302
2021-08-15,19493519.120478053,0.006166307638972857
2021-08-16,18993038.903276503,-0.02567418505136876
2021-08-17,18034109.46897145,-0.05048846786385652
2021-08-18,18146241.859719083,0.00621779472618611
2021-08-19,19499852.31877522,0.0745945342027472
2021-08-20,20316338.798829485,0.04187141865008481
2021-08-21,19989523.492751464,-0.01608632880727756
2021-08-22,20237248.891973335,0.012392761603932101
2021-08-23,20722408.312707167,0.02397358570444119
2021-08-24,19233837.396422353,-0.07183387634399663
2021-08-25,19821349.758748643,0.0305457694279756
2021-08-26,18521353.90589817,-0.06558563713738463
2021-08-27,19995291.31810975,0.07958043562583206
2021-08-28,19713717.56925508,-0.014082002826317885
2021-08-29,19522880.02938216,-0.009680444046258563
2021-08-30,19450494.834464543,-0.0037077108914606027
2021-08-31,20300738.839735113,0.043713232619872144
2021-09-01,21687085.743055042,0.0682904653995351
2021-09-02,21886968.9192392,0.009216691378101327
2021-09-03,22681350.748910427,0.03629473923970106
2021-09-04,22493234.21938218,-0.00829388565128919
2021-09-05,23144287.340587467,0.028944397895624974
2021-09-06,23330708.05070532,0.008054718098445601
2021-09-07,20176677.43146245,-0.13518795110667536
2021-09-08,20305978.01872952,0.00640841821981275
2021-09-09,20751696.015166346,0.021950087606010138
2021-09-10,20261212.77207373,-0.02363581476589416
2021-09-11,20343503.802503645,0.0040615056638335645
2021-09-12,21192278.42072292,0.041722145135825395
2021-09-13,20383250.773816768,-0.038175585977345494
2021-09-14,21117112.44197523,0.03600317124593011
2021-09-15,21661216.391464747,0.02576602037729292
2021-09-16,21488732.757031117,-0.007962786175830572
2021-09-17,20695282.90594815,-0.0369239945442269
2021-09-18,21658975.030383255,0.046565786455527114
2021-09-19,21228825.356401082,-0.01986011218807715
2021-09-20,18333203.698072508,-0.13640046539152784
2021-09-21,17499802.135590777,-0.045458588482783946
2021-09-22,18443914.56031221,0.053949891399132754
2021-09-23,18716107.123441998,0.014757852094776647
2021-09-24,17906992.886043914,-0.043230904378863344
